hospital_name,last_updated_on,version,hospital_location,hospital_address,license_number | VA,"To the best Of its knowledge And belief, the hospital has included all applicable standard charge information In accordance With the requirements Of 45 CFR 180.50, And the information encoded Is True, accurate, And complete As Of the Date indicated.",Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
Level 4 Imaging without Contrast,5524,APC,,,,,facility,outpatient,,,,,,Piedmont Community Health Plan,Other Commercial Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2118.35,other,334.05,3030.87,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 4 Imaging without Contrast,5524,APC,,,,,facility,outpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2770.15,other,334.05,3030.87,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 4 Imaging without Contrast,5524,APC,,,,,facility,outpatient,,,,,,UnitedHealthCare,OneNet Workers Compensation Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2933.1,other,334.05,3030.87,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",1965.13,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,BCBS,Anthem Exchange,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",567.15,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,BCBS,Anthem HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",597,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,BCBS,Anthem PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",615.46,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,Cigna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",1802.2,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,Johns Hopkins US Family Health Plan,Other NonCommercial,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",476.94,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,MedCost,Virginia All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2305.84,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,Amerihealth,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",483.92,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,BCBS,Anthem - Healthkeepers Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",472.09,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,BCBS,Healthy Blue Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",355.28,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,Sentara Health Plan,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",447.82,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
Level 1 Imaging with Contrast,5571,APC,,,,,facility,outpatient,,,,,,UnitedHealthCare,NC Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",517.6,other,189.78,2821.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
